Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"250 E 40th St APT 10B, New York, NY 10016",Sold 10/02/2019,$1.19M,1 bd,2 ba,"1,002 sqft",Condo,1988,1988,,,,,Great solar potentialSun Number™: 74.19,"$1,135,310 ",$1.08M - $1.19M,"+$32,774 (+3.0 %)"
"959 1st Ave # 23E, New York, NY 10022",Sold 10/02/2019,$1.81M,1 bd,1 ba,907 sqft,Multi Family,2016,2016,Forced air,Other,,,Great solar potentialSun Number™: 94.99,"$1,796,526 ",,"+$11,908 (+0.7 %)"
"4445 Post Rd APT 4E, Bronx, NY 10471",Sold 10/02/2019,"$232,000 ",1 bd,1 ba,#NAME?,Cooperative,1940,1940,,,,,Great solar potentialSun Number™: 87,"$234,592 ","$213,000 - $256,000","+$6,498 (+2.8 %)"
"74 W 68th St APT 7F, New York, NY 10023",Sold 10/01/2019,"$615,000 ",1 bd,1 ba,650 sqft,Cooperative,1924,1924,,,,,Limited solar potentialSun Number™: 57.39,"$610,324 ",,"-$13,796 (-2.2 %)"
"38 Wilson Ave APT 2A, Brooklyn, NY 11237",Sold 10/01/2019,"$575,000 ",1 bd,1 ba,618 sqft,Condo,2009,2009,,,,,Great solar potentialSun Number™: 89.38,"$574,136 ",,"-$9,072 (-1.6 %)"
"200 Hart Blvd APT 3H, Staten Island, NY 10301",Sold 10/01/2019,"$284,000 ",1 bd,1 ba,942 sqft,Condo,1937,1937,Gas,,,,,"$283,704 ","$267,000 - $301,000",-$629 (-0.2 %)
"200 Hart Blvd APT 3H, Staten Island, NY 10301",Sold 10/01/2019,"$284,000 ",1 bd,1 ba,942 sqft,Condo,1937,1937,Gas,,,,,"$283,704 ","$267,000 - $301,000",-$629 (-0.2 %)
"2889 E 196th St, Bronx, NY 10461",Sold 10/01/2019,"$479,500 ",1 bd,1 ba,"1,120 sqft",Apartment,1920,1920,,,Attached Garage,,Great solar potentialSun Number™: 83.8,,,
"70 Little West St APT 6D, New York, NY 10004",Sold 10/01/2019,$1.23M,1 bd,1 ba,"1,003 sqft",Multi Family,2008,2008,,Central,Attached Garage,,,"$1,182,071 ",$1.05M - $1.32M,"-$14,814 (-1.2 %)"
"220 E 54th St APT 12H, New York, NY 10022",Sold 10/01/2019,"$657,500 ",1 bd,1 ba,#NAME?,Cooperative,1962,1962,,Central,,,Great solar potentialSun Number™: 94.99,"$652,501 ",,"-$10,655 (-1.6 %)"
"429 W 24th St APT 4B, New York, NY 10011",Sold 10/01/2019,"$590,000 ",1 bd,1 ba,550 sqft,Cooperative,1920,1920,,,,,Great solar potentialSun Number™: 92.62,"$585,514 ",,"-$2,448 (-0.4 %)"
"2165 Matthews Ave APT 5F, Bronx, NY 10462",Sold 10/01/2019,"$195,550 ",1 bd,1 ba,753 sqft,Cooperative,1959,1968,Oil,None,,$682/mo,,"$197,782 ","$180,000 - $216,000","+$9,756 (+5.2 %)"
"143 E 34th St APT 7S, New York, NY 10016",Sold 10/01/2019,$10 ,1 bd,1.5 ba,940 sqft,Condo,2002,2002,,Central,,,Great solar potentialSun Number™: 89.38,"$1,130,066 ",$1.07M - $1.19M,"-$5,941 (-0.5 %)"
"1010 Sherman Ave APT 3B, Bronx, NY 10456",Sold 10/01/2019,"$185,000 ",1 bd,1 ba,850 sqft,Cooperative,1950,,"Gas, Oil",Wall,,$25/mo,,"$187,112 ","$170,000 - $204,000","+$1,128 (+0.6 %)"
"255 Cabrini Blvd APT 8A, New York, NY 10040",Sold 10/01/2019,"$520,000 ",1 bd,1 ba,"1,015 sqft",Condo,1937,1937,,,,,Great solar potentialSun Number™: 90.98,"$516,046 ",,"-$10,878 (-2.1 %)"
"108 W 87th St APT 3A, New York, NY 10024",Sold 10/01/2019,"$615,000 ",1 bd,1 ba,#NAME?,Cooperative,1920,1920,,,,,Great solar potentialSun Number™: 94.99,"$610,324 ",,"+$3,993 (+0.7 %)"
"90 William St APT 10F, New York, NY 10038",Sold 10/01/2019,"$849,000 ",1 bd,1 ba,845 sqft,Condo,1967,,,,"On street, Detached Garage","$1,100/mo",,"$842,545 ",,"+$7,170 (+0.9 %)"
"11135 75th Ave APT 62, Forest Hills, NY 11375",Sold 10/01/2019,"$170,000 ",1 bd,1 ba,830 sqft,Condo,1939,1939,,,,,Great solar potentialSun Number™: 94.2,"$169,803 ","$156,000 - $185,000","-$35,907 (-17.5 %)"
"2226 80th St APT 1E, East Elmhurst, NY 11370",Sold 09/30/2019,"$410,000 ",1 bd,1 ba,600 sqft,Condo,1948,,,,,,,"$409,519 ","$377,000 - $446,000","+$3,358 (+0.8 %)"
"6538 Booth St APT 4F, Rego Park, NY 11374",Sold 09/30/2019,"$300,000 ",1 bd,1 ba,980 sqft,Cooperative,1939,1939,,,,,,"$299,648 ","$276,000 - $327,000",-$267 (-0.1 %)
"800 Grand Concourse, Bronx, NY 10451",Sold 09/30/2019,"$322,500 ",1 bd,1 ba,550 sqft,Cooperative,1954,1954,Forced air,"Central, Other",Off street,,,"$326,263 ","$297,000 - $356,000","+$124,565 (+61.8 %)"
"61 Francine Ct # B, Staten Island, NY 10306",Sold 09/30/2019,"$231,000 ",1 bd,1 ba,638 sqft,Condo,1987,1987,Forced air,,,,Great solar potentialSun Number™: 90.22,"$230,755 ","$217,000 - $245,000",-$310 (-0.1 %)
"72-35 112th St # 11C, Forest Hills, NY 11375",Sold 09/30/2019,"$355,000 ",1 bd,1 ba,950 sqft,Cooperative,1969,,,,,,,"$354,584 ","$326,000 - $386,000",-$304 (-0.1 %)
"145 E 48th St APT 25G, New York, NY 10017",Sold 09/30/2019,"$795,000 ",1 bd,1 ba,650 sqft,Condo,1985,1985,,Central,Attached Garage,,,"$777,555 ","$739,000 - $816,000","-$2,952 (-0.4 %)"
"160 W End Ave APT 24T, New York, NY 10023",Sold 09/30/2019,"$860,000 ",1 bd,1 ba,850 sqft,Cooperative,1963,1963,,,Off street,,,"$853,323 ",,"-$12,487 (-1.4 %)"
"1 Bay Club Dr APT 12W, Flushing, NY 11360",Sold 09/30/2019,"$610,000 ",1 bd,1 ba,762 sqft,Condo,1982,1982,,Central,,,,"$609,285 ","$561,000 - $664,000","+$2,000 (+0.3 %)"
"1600 Broadway PENTHOUSE 3B, New York, NY 10019",Sold 09/30/2019,"$883,864 ",1 bd,1 ba,889 sqft,Condo,,,,,,,,"$1,094,246 ","$996,000 - $1.17M","-$27,076 (-2.4 %)"
"555 Bristol St, Brooklyn, NY 11212",Sold 11/07/2019,"$865,000 ",7 bds,4 ba,"3,300 sqft",Multi Family,1930,,Gas,Central,"Carport, Detached Garage",,Candidate for a community solar programSun Number™: 23.05,,,
"1105 Park Pl, Brooklyn, NY 11213",Sold 11/07/2019,$1.40M,6 bds,4 ba,"2,844 sqft",Multi Family,1901,1901,,,,,,"$1,399,521 ",$1.33M - $1.47M,"+$137,074 (+10.9 %)"
"919 Bedford Ave, Brooklyn, NY 11205",Sold 11/07/2019,$1.68M,7 bds,4 ba,"3,360 sqft",Multi Family,1901,1901,,,,,,"$1,332,495 ",$1.25M - $1.40M,"-$31,244 (-2.3 %)"
"764 Elton St, Brooklyn, NY 11208",Sold 11/07/2019,"$760,000 ",6 bds,3.5 ba,"2,184 sqft",Multi Family,2000,2000,,,,,,"$759,740 ","$722,000 - $798,000",+$269 (+0.0 %)
"9556 115th St, Jamaica, NY 11419",Sold 11/07/2019,"$723,000 ",4 bds,3 ba,"1,536 sqft",Multi Family,1920,,"Baseboard, Other, Radiant","Wall, Refrigeration",4 spaces,,,"$722,791 ","$658,000 - $795,000","-$12,022 (-1.6 %)"
"740 S Oak Dr, Bronx, NY 10467",Sold 11/07/2019,"$692,410 ",7 bds,3 ba,"2,892 sqft",Multi Family,1901,,Gas,None,,,"Sewer:,Municipal,WaterSource:,Municipal,Candidate for a community solar programSun Number™: 23","$694,115 ","$625,000 - $770,000","+$23,420 (+3.5 %)"
"370 E 173rd St, Bronx, NY 10457",Sold 11/07/2019,"$750,000 ",8 bds,3 ba,"2,810 sqft",Multi Family,1901,,Other,,,,"Garbage:,Public,Hotwater:,Indirect Tank,Sewer Description:,Sewer,Great solar potentialSun Number™: 80.58","$751,847 ","$677,000 - $835,000","-$11,294 (-1.5 %)"
"525 Beach Ave, Bronx, NY 10473",Sold 11/07/2019,"$649,999 ",7 bds,3 ba,"2,120 sqft",Multi Family,1925,1925,,,,,Great solar potentialSun Number™: 88.6,"$651,600 ","$586,000 - $723,000","+$14,086 (+2.2 %)"
"3553 Carlisle Pl, Bronx, NY 10467",Sold 11/07/2019,"$500,000 ",7 bds,3 ba,"2,420 sqft",Multi Family,1915,,Oil,,Detached Garage,,"Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 87.8","$580,908 ","$500,000 - $639,000","-$13,075 (-2.2 %)"
"36 Poi Ct, Staten Island, NY 10314",Sold 11/06/2019,"$790,000 ",4 bds,4 ba,"2,287 sqft",Apartment,1970,,Forced air,"Central, Solar",Carport,,,"$789,871 ","$727,000 - $861,000","-$19,276 (-2.4 %)"
"238 Simonson Ave, Staten Island, NY 10303",Sold 11/06/2019,"$680,000 ",7 bds,2 ba,"2,132 sqft",Multi Family,1920,,Forced air,Central,Carport,,"Sewer Type:,Municipal,Candidate for a community solar programSun Number™: 23.02","$657,242 ","$611,000 - $690,000","-$12,416 (-1.9 %)"
"1612 Adams St, Bronx, NY 10460",Sold 11/06/2019,"$413,500 ",4 bds,2 ba,"1,512 sqft",Multi Family,1925,,Baseboard,Other,,,"Sewer:,Municipal,WaterSource:,Municipal,Candidate for a community solar programSun Number™: 23","$435,315 ","$409,000 - $457,000","-$6,630 (-1.5 %)"
"1239 Elder Ave, Bronx, NY 10472",Sold 11/06/2019,"$730,000 ",7 bds,2 ba,"2,648 sqft",Multi Family,1935,,Baseboard,None,6 spaces,,"DistanceToPhoneServiceUnits:,Feet,DistanceToSewerUnits:,Feet,DistanceToWaterUnits:,Feet,Sewer:,Municipal,WaterSource:,Municipal,Candidate for a community solar programSun Number™: 23","$731,978 ","$659,000 - $812,000","+$105,596 (+16.9 %)"
"2559 124th St, Flushing, NY 11354",Sold 11/06/2019,"$900,000 ",4 bds,3 ba,"1,920 sqft",Multi Family,1925,1925,Other,,Attached Garage,,,"$899,714 ","$819,000 - $990,000","-$123,407 (-12.1 %)"
"6613 Ocean Ave N, Far Rockaway, NY 11692",Sold 11/06/2019,"$888,000 ",5 bds,3.5 ba,"3,274 sqft",Multi Family,2013,,Other,Central,4 spaces,,,"$887,872 ","$808,000 - $977,000","+$27,734 (+3.2 %)"
"1628 W 5th St, Brooklyn, NY 11223",Sold 11/06/2019,$1.05M,4 bds,2 ba,"1,728 sqft",Multi Family,1940,,Baseboard,,"Off street, Detached Garage",,,"$1,049,605 ","$997,000 - $1.10M","+$16,186 (+1.6 %)"
"14209 115th Ave, Jamaica, NY 11436",Sold 11/06/2019,"$957,155 ",6 bds,5 ba,960 sqft,Multi Family,1950,1950,,,,,,"$947,951 ","$901,000 - $995,000","+$15,051 (+1.6 %)"
"2223 63rd St, Brooklyn, NY 11204",Sold 11/06/2019,$1.41M,8 bds,4.5 ba,"2,308 sqft",Multi Family,1973,1955,Other,,Attached Garage,,,"$1,409,469 ",$1.34M - $1.48M,"-$41,585 (-2.9 %)"
"2071 E 61st St, Brooklyn, NY 11234",Sold 11/06/2019,"$800,000 ",4 bds,3 ba,"1,696 sqft",Multi Family,1960,1960,Other,,Attached Garage,,,"$799,699 ","$760,000 - $840,000","+$7,375 (+0.9 %)"
"252 Lafayette Ave, Brooklyn, NY 11238",Sold 11/06/2019,$1.80M,4 bds,4 ba,"2,660 sqft",Multi Family,1905,1905,,,,,,"$1,799,323 ",$1.71M - $1.89M,"-$337,101 (-15.8 %)"
"3306 Snyder Ave, Brooklyn, NY 11203",Sold 11/06/2019,$1.20M,7 bds,4 ba,"2,300 sqft",Multi Family,1945,,,,1 space,,,"$1,199,548 ",$1.14M - $1.26M,"+$348,002 (+40.9 %)"
"966 Seneca Ave, Ridgewood, NY 11385",Sold 11/06/2019,$1.26M,8 bds,3 ba,"3,384 sqft",Multi Family,1910,1910,,,,,Great solar potentialSun Number™: 94.25,"$1,306,728 ",$1.23M - $1.37M,"+$22,213 (+1.7 %)"
"426 Beach 124th St, Rockaway Park, NY 11694",Sold 11/06/2019,"$649,000 ",5 bds,3 ba,"1,854 sqft",Multi Family,1930,1930,,,Attached Garage,,,"$648,794 ","$590,000 - $714,000","+$16,258 (+2.6 %)"
"13633 220th Pl, Springfield Gardens, NY 11413",Sold 11/06/2019,"$792,987 ",4 bds,2 ba,"1,796 sqft",Multi Family,2002,,,,,,,"$665,517 ","$606,000 - $719,000","+$15,104 (+2.3 %)"
"10744 106th St, Ozone Park, NY 11417",Sold 11/06/2019,"$400,000 ",5 bds,4 ba,"1,514 sqft",Multi Family,1945,1920,,,Attached Garage,,,"$863,511 ","$803,000 - $941,000","-$4,778 (-0.6 %)"
"1631 E 94th St, Brooklyn, NY 11236",Sold 11/06/2019,"$720,000 ",4 bds,3 ba,"1,560 sqft",Multi Family,1960,1960,,,Attached Garage,,Candidate for a community solar programSun Number™: 22.99,"$719,729 ","$684,000 - $756,000","-$14,002 (-1.9 %)"
"2917 Oneill Pl, Bronx, NY 10469",Sold 11/06/2019,"$554,000 ",4 bds,2 ba,"1,690 sqft",Multi Family,1940,1940,Gas,Central,,,Great solar potentialSun Number™: 95,"$555,501 ","$500,000 - $617,000","-$3,342 (-0.6 %)"
"8909 219th St, Queens Village, NY 11427",Sold 11/06/2019,"$652,000 ",4 bds,3 ba,"2,100 sqft",Multi Family,1920,,,,Detached Garage,,,"$651,793 ","$593,000 - $717,000","-$4,442 (-0.7 %)"
"3127 97th St, East Elmhurst, NY 11369",Sold 11/06/2019,"$875,000 ",5 bds,3 ba,"1,596 sqft",Multi Family,1910,1910,,,Attached Garage,,,"$874,722 ","$796,000 - $962,000","-$17,566 (-2.0 %)"
"3440 107th St, Corona, NY 11368",Sold 11/06/2019,"$980,000 ",4 bds,3 ba,"1,954 sqft",Multi Family,1925,1925,,,Attached Garage,,,"$979,689 ","$892,000 - $1.08M",
"16433 77th Rd, Fresh Meadows, NY 11366",Sold 11/06/2019,"$720,000 ",4 bds,1 ba,960 sqft,Multi Family,1925,1925,,,Attached Garage,,,"$719,771 ","$655,000 - $792,000","-$53,432 (-6.9 %)"
"5122 58th Pl, Woodside, NY 11377",Sold 11/06/2019,$1.60M,6 bds,2 ba,"3,000 sqft",Multi Family,1920,1920,Other,,Attached Garage,,,"$1,235,184 ",$1.11M - $1.37M,"-$5,099 (-0.4 %)"
"975 Park Ave # 15B, New York, NY 10028",Sold 11/06/2019,$5.30M,4 bds,3 ba,#NAME?,Cooperative,1929,1929,,,,,Great solar potentialSun Number™: 94.99,"$5,290,256 ",$5.03M - $5.61M,"+$138,997 (+2.7 %)"
"129 E 69th St APT 5B, New York, NY 10021",Sold 11/06/2019,$4.25M,4 bds,3 ba,#NAME?,Cooperative,1916,1916,,,,,Great solar potentialSun Number™: 94.98,"$4,247,177 ",$4.03M - $4.50M,"-$3,237 (-0.1 %)"
"14417 28th Ave, Flushing, NY 11354",Sold 11/06/2019,$1.25M,5 bds,3 ba,"2,650 sqft",Multi Family,1965,,,,Attached Garage,,,"$1,249,604 ",$1.14M - $1.37M,"-$22,354 (-1.8 %)"
"8018 Grand Central Pkwy, Flushing, NY 11370",Sold 11/06/2019,"$850,000 ",4 bds,3 ba,"2,040 sqft",Multi Family,1955,,,,"Carport, Off street",,,"$849,730 ","$773,000 - $935,000","+$8,142 (+1.0 %)"
"88 Diamond St, Brooklyn, NY 11222",Sold 11/06/2019,$1.68M,4 bds,3 ba,"2,024 sqft",Multi Family,1905,1905,,,,,,"$1,679,368 ",$1.60M - $1.76M,"+$30,529 (+1.9 %)"
"80 Hett Ave, Staten Island, NY 10306",Sold 11/05/2019,"$480,000 ",4 bds,2 ba,"1,960 sqft",Multi Family,1963,,Gas,,On street,,,"$479,914 ","$442,000 - $523,000","-$47,995 (-9.1 %)"
"80 Hett Ave, Staten Island, NY 10306",Sold 11/05/2019,"$480,000 ",4 bds,2 ba,"1,960 sqft",Multi Family,1963,,Gas,,On street,,,"$479,914 ","$442,000 - $523,000","-$47,995 (-9.1 %)"
"31 Barrow Pl, Staten Island, NY 10309",Sold 11/05/2019,"$905,000 ",4 bds,3 ba,"3,270 sqft",Multi Family,1990,1990,Forced air,Central,"Carport, Attached Garage",,Great solar potentialSun Number™: 91.82,"$904,839 ","$832,000 - $986,000","+$9,548 (+1.1 %)"
"14112 56th Ave, Flushing, NY 11355",Sold 11/05/2019,$1.34M,5 bds,3 ba,"2,500 sqft",Multi Family,1955,1955,,,Attached Garage,,,"$1,337,537 ",$1.22M - $1.47M,"+$41,462 (+3.2 %)"
"1259 Crosby Ave, Bronx, NY 10461",Sold 11/05/2019,"$695,000 ",4 bds,3 ba,"2,252 sqft",Multi Family,1960,,Baseboard,,3 spaces,,,"$697,054 ","$627,000 - $774,000","-$48,230 (-6.5 %)"
"5921 69th Pl, Maspeth, NY 11378",Sold 11/05/2019,"$800,000 ",6 bds,2 ba,"1,856 sqft",Multi Family,1907,1925,,,,,,"$799,700 ","$728,000 - $880,000","-$75,685 (-8.6 %)"
"1317 82nd St, Brooklyn, NY 11228",Sold 11/05/2019,$1.30M,7 bds,#NAME?,"2,024 sqft",Multiple Occupancy,1925,,,,2 spaces,,Great solar potentialSun Number™: 82.2,"$1,299,555 ",$1.23M - $1.36M,"-$110,523 (-7.8 %)"
"729 Chauncey St, Brooklyn, NY 11207",Sold 11/04/2019,"$915,000 ",6 bds,3 ba,"2,925 sqft",Multi Family,1899,1899,Other,,,,,"$1,013,702 ","$862,000 - $1.16M","+$20,961 (+2.1 %)"
"331 Convent Ave, New York, NY 10031",Sold 11/04/2019,$2.35M,8 bds,5 ba,"4,915 sqft",Multi Family,1920,1920,Other,,,,,"$2,344,895 ",$2.23M - $2.49M,
"1512 Lurting Ave, Bronx, NY 10461",Sold 11/04/2019,"$785,000 ",6 bds,4 ba,"2,040 sqft",Multi Family,1900,,Baseboard,None,,,"Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 82.2","$787,514 ","$709,000 - $874,000","+$16,213 (+2.1 %)"
"15019 129th St, South Ozone Park, NY 11420",Sold 11/04/2019,"$870,000 ",5 bds,3 ba,"2,072 sqft",Multi Family,1950,1950,Other,,,,,"$869,674 ","$791,000 - $957,000","+$287,364 (+49.3 %)"
"554 New Jersey Ave, Brooklyn, NY 11207",Sold 11/04/2019,"$352,000 ",4 bds,2 ba,"2,000 sqft",Multi Family,1901,1901,,Central,,,,"$653,862 ","$562,000 - $732,000","+$5,469 (+0.8 %)"
"9521 75th St, Jamaica, NY 11416",Sold 11/04/2019,"$290,000 ",4 bds,3 ba,"2,750 sqft",Multi Family,1960,,,,"Off street, On street",,,"$508,862 ","$473,000 - $555,000","-$333,509 (-39.6 %)"
"1111 Gipson St, Far Rockaway, NY 11691",Sold 11/04/2019,"$729,000 ",4 bds,2 ba,"2,013 sqft",Multi Family,1930,1930,,,Attached Garage,,,"$547,265 ","$493,000 - $591,000","+$5,760 (+1.1 %)"
"14124 184th St, Jamaica, NY 11413",Sold 11/04/2019,"$795,000 ",6 bds,4 ba,"2,164 sqft",Multi Family,1930,1930,Other,,Attached Garage,,,"$794,702 ","$723,000 - $874,000","+$12,448 (+1.6 %)"
"281 Onderdonk Ave, Flushing, NY 11385",Sold 11/04/2019,$1.02M,5 bds,2 ba,"2,090 sqft",Multi Family,1946,1920,Other,,,,,"$1,024,616 ","$932,000 - $1.13M","-$10,606 (-1.0 %)"
"10712 112th St, Jamaica, NY 11419",Sold 11/04/2019,"$750,000 ",6 bds,5 ba,"2,411 sqft",Multi Family,1940,1940,,,Attached Garage,,Great solar potentialSun Number™: 94.19,"$749,719 ","$682,000 - $825,000","+$22,937 (+3.2 %)"
"7111 72nd Pl, Glendale, NY 11385",Sold 11/04/2019,$1.17M,4 bds,3 ba,"2,646 sqft",Multi Family,1920,1920,,,Attached Garage,,,"$1,169,562 ",$1.06M - $1.29M,"+$26,256 (+2.3 %)"
"6456 Madison St, Flushing, NY 11385",3D Homes Icon3D Home,$1.50M,8 bds,6 ba,"3,560 sqft",Multi Family,1930,,,,On street,,,"$1,499,438 ",$1.36M - $1.65M,"-$5,703 (-0.4 %)"
"6456 Madison St, Flushing, NY 11385",3D Homes Icon3D Home,$1.50M,8 bds,6 ba,"3,560 sqft",Multi Family,1930,,,,On street,,,"$1,499,438 ",$1.36M - $1.65M,"-$5,703 (-0.4 %)"
"8424 113th St, Jamaica, NY 11418",Sold 11/04/2019,$1.30M,8 bds,8 ba,"2,603 sqft",Multi Family,1910,1910,,Central,Attached Garage,,,"$1,299,513 ",$1.18M - $1.43M,"+$47,009 (+3.8 %)"
"17135 107th Ave, Jamaica, NY 11433",,"$875,000 ",6 bds,5 ba,"2,300 sqft",Multi Family,1925,,Other,,Detached Garage,,,"$874,672 ","$796,000 - $962,000","+$25,199 (+3.0 %)"
"3957 49th St, Long Island City, NY 11104",Sold 11/04/2019,$1.02M,5 bds,3 ba,"2,964 sqft",Multi Family,1920,1920,,,,,Great solar potentialSun Number™: 86.19,"$1,022,957 ","$931,000 - $1.13M",
"19706 91st Rd, Jamaica, NY 11423",Sold 11/04/2019,"$800,000 ",6 bds,#NAME?,"1,904 sqft",Condo,1920,,Radiant,,,,Great solar potentialSun Number™: 95.01,"$799,700 ","$728,000 - $880,000","+$6,744 (+0.9 %)"
"6020 82nd St, Middle Village, NY 11379",Sold 11/04/2019,$1.71M,7 bds,6 ba,"3,149 sqft",Multi Family,2005,,Other,,,,,"$1,704,361 ",$1.55M - $1.87M,"+$18,351 (+1.1 %)"
"1014 E 213th St, Bronx, NY 10469",Sold 11/04/2019,"$439,500 ",5 bds,2 ba,"1,920 sqft",Multi Family,1960,,Baseboard,None,,,"Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 93.4","$630,916 ","$574,000 - $694,000","+$4,386 (+0.7 %)"
"522 81st St, Brooklyn, NY 11209",Sold 11/01/2019,$1.37M,4 bds,2 ba,"2,176 sqft",Multi Family,1930,,,,Detached Garage,,Great solar potentialSun Number™: 87,"$1,369,250 ",$1.30M - $1.44M,"+$4,626 (+0.3 %)"
"828 72nd St, Brooklyn, NY 11228",Sold 11/01/2019,$1.30M,5 bds,2 ba,"2,100 sqft",Multi Family,1925,1925,,,,,,"$1,298,249 ",$1.23M - $1.36M,"+$39,168 (+3.1 %)"
"15 Dover St, Brooklyn, NY 11235",Sold 11/01/2019,$1.24M,5 bds,3 ba,"2,300 sqft",Multi Family,1960,,,Central,3 spaces,,,"$1,234,324 ",$1.17M - $1.30M,
"2126 Bleecker St, Flushing, NY 11385",Sold 11/01/2019,$1.33M,6 bds,3 ba,"2,204 sqft",Multi Family,1910,1910,,,Attached Garage,,Great solar potentialSun Number™: 90.19,"$1,329,387 ",$1.21M - $1.46M,"+$7,701 (+0.6 %)"
"1851 Victor St, Bronx, NY 10462",Sold 11/01/2019,"$5,300 ",5 bds,3 ba,"2,924 sqft",Multi Family,1901,,Oil,,,,"DistanceToPhoneServiceUnits:,Feet,DistanceToSewerUnits:,Feet,DistanceToWaterUnits:,Feet,Sewer:,Municipal,WaterSource:,Municipal,Good solar potentialSun Number™: 68.6","$668,593 ","$602,000 - $749,000","+$8,750 (+1.3 %)"
"21846 110th Ave, Jamaica, NY 11429",Sold 11/01/2019,"$600,000 ",5 bds,2 ba,"3,550 sqft",Multi Family,1920,1920,,,,,,"$599,723 ","$546,000 - $660,000","+$169,726 (+39.5 %)"
"8840 81st Ave, Glendale, NY 11385",Sold 11/01/2019,$1.22M,6 bds,4 ba,"2,484 sqft",Multi Family,1930,1930,,,Attached Garage,,,"$1,219,437 ",$1.11M - $1.34M,"+$1,142 (+0.1 %)"
"1874 W 8th St, Brooklyn, NY 11223",Sold 11/01/2019,"$988,000 ",6 bds,5 ba,"2,224 sqft",Multi Family,1905,,Baseboard,Wall,On street,,,"$987,459 ","$938,000 - $1.04M","-$255,419 (-20.6 %)"
"11039 156th St, Jamaica, NY 11433",Sold 11/01/2019,"$688,000 ",4 bds,3 ba,"1,104 sqft",Multi Family,1920,,,,,,Limited solar potentialSun Number™: 51.01,"$687,683 ","$626,000 - $756,000","+$7,443 (+1.1 %)"
"1183 Remsen Ave, Brooklyn, NY 11236",Sold 11/01/2019,"$457,821 ",4 bds,2 ba,"1,542 sqft",Multi Family,1955,,Other,,,,,"$596,607 ","$543,000 - $638,000","-$1,864 (-0.3 %)"
"360 Bradford St, Brooklyn, NY 11207",Sold 11/01/2019,"$850,000 ",5 bds,4 ba,"2,850 sqft",Multi Family,1901,,Gas,Central,,,,"$849,535 ","$807,000 - $892,000","-$9,370 (-1.1 %)"
"21717 137th Ave, Jamaica, NY 11413",Sold 11/01/2019,"$530,000 ",7 bds,2 ba,"5,900 sqft",Multi Family,1925,,Heat pump,,2 spaces,,,"$529,755 ","$482,000 - $583,000","-$60,885 (-10.3 %)"
"129 28th St, Brooklyn, NY 11232",Sold 11/01/2019,$1.11M,5 bds,3 ba,"2,100 sqft",Multi Family,1910,1910,,,,,,"$1,114,390 ",$1.06M - $1.17M,"-$33,884 (-3.0 %)"
"197 Bleecker St, New York, NY 10012",Sold 11/01/2019,$5.00M,4 bds,2 ba,"4,038 sqft",Multi Family,1910,1910,,,,,,"$3,383,771 ",$2.88M - $4.26M,"-$532,399 (-13.6 %)"
"5022 47th St, Flushing, NY 11377",Sold 11/01/2019,$1.08M,5 bds,2 ba,"2,280 sqft",Multi Family,1930,1930,,,Attached Garage,,Great solar potentialSun Number™: 71.79,"$1,079,502 ","$982,000 - $1.19M","+$9,209 (+0.9 %)"
"3242 82nd St, Flushing, NY 11370",Sold 11/01/2019,$1.30M,7 bds,4 ba,"2,176 sqft",Multi Family,1920,1920,,,Attached Garage,,,"$1,299,401 ",$1.18M - $1.43M,"+$15,698 (+1.2 %)"
"8657 Avon St, Jamaica, NY 11432",Sold 11/01/2019,"$999,000 ",6 bds,5 ba,"3,000 sqft",Multi Family,1990,,,,1 space,,,"$1,033,065 ","$930,000 - $1.15M","-$4,662 (-0.4 %)"
"3443 58th St, Woodside, NY 11377",Sold 11/01/2019,$1.50M,9 bds,4 ba,"3,106 sqft",Multi Family,1970,,,,Attached Garage,,Candidate for a community solar programSun Number™: 22.99,"$1,499,308 ",$1.36M - $1.65M,"-$45,434 (-2.9 %)"
"4305 201st St, Flushing, NY 11361",Sold 11/01/2019,$1.18M,5 bds,4 ba,"2,450 sqft",Multi Family,1963,1963,Other,,Attached Garage,,,"$1,208,593 ",$1.14M - $1.27M,"+$13,540 (+1.1 %)"
"860-866 United Nations Plz, New York, NY 10017",Sold 11/01/2019,$1.25M,4 bds,3.5 ba,"3,885 sqft",Cooperative,1966,1966,,,Attached Garage,,,"$225,175 ",,"-$1,084 (-0.5 %)"
"825 E 231st St, Bronx, NY 10466",Sold 11/01/2019,"$760,000 ",8 bds,2 ba,"1,850 sqft",Multi Family,1925,,Baseboard,,2 spaces,,"Sewer:,Municipal,WaterSource:,Municipal,Candidate for a community solar programSun Number™: 23","$762,997 ","$687,000 - $847,000","+$102,189 (+15.5 %)"
"1232 E 224th St, Bronx, NY 10466",Sold 11/01/2019,"$655,000 ",4 bds,3 ba,"1,624 sqft",Multi Family,1920,,,Central,,,,"$657,583 ","$592,000 - $730,000",
