Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"1151 N 65th St, Philadelphia, PA 19151",Sold 11/08/2019,"$237,000 ",3 bds,3 ba,"1,495 sqft",Townhouse,1925,1925,Forced air,Central,1 space,"1,359 sqft",Great solar potentialSun Number™: 79.26,"$237,248 ","$225,000 - $249,000","+$47,486 (+25.0 %)"
"5457 Willows Ave, Philadelphia, PA 19143",Sold 11/08/2019,"$77,900 ",3 bds,1 ba,"1,200 sqft",Townhouse,1925,1925,,None,,"1,224 sqft",Limited solar potentialSun Number™: 41.66,"$73,868 ","$66,000 - $78,000","-$4,888 (-6.2 %)"
"1409 Weaver St, Philadelphia, PA 19150",Sold 11/08/2019,"$180,000 ",3 bds,2 ba,"1,588 sqft",Townhouse,1946,1946,Other,Central,1 space,"1,306 sqft",Candidate for a community solar programSun Number™: 21.64,"$180,188 ","$171,000 - $189,000","+$2,537 (+1.4 %)"
"1314 E Eyre St, Philadelphia, PA 19125",Sold 11/08/2019,"$580,000 ",3 bds,3 ba,"2,924 sqft",Townhouse,2015,,Forced air,Central,,"1,607 sqft",,"$580,607 ","$552,000 - $610,000","+$2,490 (+0.4 %)"
"106 E 65th Ave, Philadelphia, PA 19120",Sold 11/08/2019,"$154,000 ",3 bds,4 ba,"1,328 sqft",Townhouse,1957,1957,Heat pump,None,1 space,"1,729 sqft",Great solar potentialSun Number™: 85.64,"$154,161 ","$146,000 - $162,000","+$1,326 (+0.9 %)"
"639 Addison St, Philadelphia, PA 19147",Sold 11/07/2019,"$590,000 ",3 bds,3 ba,"1,746 sqft",Townhouse,1970,1970,Forced air,Central,,871 sqft,Great solar potentialSun Number™: 93.63,"$590,694 ","$561,000 - $620,000","+$14,646 (+2.5 %)"
"6338 Torresdale Ave, Philadelphia, PA 19135",Sold 11/07/2019,"$146,000 ",3 bds,1 ba,"1,140 sqft",Townhouse,1935,1935,Other,None,1 space,"1,289 sqft",Candidate for a community solar programSun Number™: 21.64,"$146,736 ","$139,000 - $154,000","-$2,993 (-2.0 %)"
"1931 E Mayland St, Philadelphia, PA 19138",Sold 11/07/2019,"$185,000 ",3 bds,2 ba,"1,394 sqft",Townhouse,1950,1950,Forced air,None,1 space,"1,311 sqft",Candidate for a community solar programSun Number™: 21.64,"$185,217 ","$176,000 - $194,000",+$224 (+0.1 %)
"4521 Osage Ave, Philadelphia, PA 19143",Sold 11/07/2019,"$540,000 ",3 bds,1 ba,"1,568 sqft",Townhouse,1897,1897,Heat pump,Central,,"1,729 sqft",Candidate for a community solar programSun Number™: 21.66,"$540,635 ","$514,000 - $568,000","+$10,902 (+2.1 %)"
"1405 E Vernon Rd, Philadelphia, PA 19150",Sold 11/07/2019,"$144,500 ",3 bds,2 ba,"1,081 sqft",Townhouse,1950,,Other,,1 space,"1,345 sqft",,"$144,670 ","$137,000 - $152,000","-$29,092 (-16.7 %)"
"3848 N Gratz St, Philadelphia, PA 19140",Sold 11/07/2019,"$60,500 ",3 bds,1 ba,"1,332 sqft",Townhouse,1940,1940,Gas,None,,"1,241 sqft",Great solar potentialSun Number™: 85.64,"$60,723 ","$58,000 - $64,000",
"2202 E Cambria St, Philadelphia, PA 19134",Sold 11/07/2019,"$305,000 ",3 bds,3 ba,,Townhouse,2019,,Forced air,Central,,784 sqft,,,,
"1121 E Oxford St, Philadelphia, PA 19125",Sold 11/07/2019,"$587,500 ",3 bds,4 ba,"2,800 sqft",Townhouse,2019,2019,Gas,Central,On street,"1,062 sqft",Candidate for a community solar programSun Number™: 21.63,"$588,191 ","$559,000 - $618,000","-$2,099 (-0.4 %)"
"120 Dickinson St, Philadelphia, PA 19147",Sold 11/07/2019,"$529,999 ",3 bds,3 ba,"2,960 sqft",Townhouse,2003,,Forced air,Central,2 spaces,"1,080 sqft",,"$525,618 ","$499,000 - $552,000","-$5,484 (-1.0 %)"
"4158 Terrace St, Philadelphia, PA 19128",Sold 11/07/2019,"$530,000 ",3 bds,3 ba,"2,700 sqft",Single Family,1900,,Other,Central,2 spaces,"2,613 sqft",,"$530,624 ","$504,000 - $557,000","-$6,228 (-1.2 %)"
"854 S Front St, Philadelphia, PA 19147",Sold 11/07/2019,"$639,000 ",3 bds,3 ba,"1,800 sqft",Townhouse,1960,1960,Forced air,Central,,871 sqft,Great solar potentialSun Number™: 73.32,"$639,752 ","$608,000 - $672,000","+$21,692 (+3.5 %)"
"7738 Whitaker Ave, Philadelphia, PA 19111",Sold 11/07/2019,"$242,000 ",3 bds,2 ba,"1,080 sqft",Single Family,1960,1960,Forced air,Central,1 space,"4,791 sqft",Candidate for a community solar programSun Number™: 21.64,"$242,284 ","$230,000 - $254,000","+$5,981 (+2.5 %)"
"538 Wilder St, Philadelphia, PA 19147",Sold 11/07/2019,"$270,000 ",3 bds,2 ba,"1,850 sqft",Townhouse,1920,1920,Forced air,Central,,827 sqft,Great solar potentialSun Number™: 86.12,"$270,317 ","$257,000 - $284,000","+$1,044 (+0.4 %)"
"8331 Thouron Ave, Philadelphia, PA 19150",Sold 11/06/2019,"$189,999 ",3 bds,2 ba,"1,152 sqft",Townhouse,1950,1950,Forced air,Central,1 space,"2,178 sqft",Candidate for a community solar programSun Number™: 21.64,"$190,247 ","$181,000 - $200,000","+$2,111 (+1.1 %)"
"1323 N Marshall St, Philadelphia, PA 19122",Sold 11/06/2019,"$375,000 ",3 bds,2 ba,"1,760 sqft",Townhouse,2008,2008,Forced air,Central,1 space,"1,620 sqft",Great solar potentialSun Number™: 84.03,"$375,490 ","$357,000 - $394,000",+$210 (+0.1 %)
"133 W Wyneva St, Philadelphia, PA 19144",Sold 11/06/2019,"$150,000 ",3 bds,3 ba,"1,280 sqft",Townhouse,1920,1920,Gas,None,Attached Garage,"1,507 sqft",Candidate for a community solar programSun Number™: 21.64,"$150,215 ","$143,000 - $158,000","+$3,203 (+2.2 %)"
"2305 Catharine St, Philadelphia, PA 19146",Sold 11/06/2019,"$900,000 ",3 bds,3 ba,"2,808 sqft",Townhouse,1915,2016,Forced air,Central,1 space,871 sqft,,"$901,177 ","$856,000 - $946,000","+$2,686 (+0.3 %)"
"510 Montrose St, Philadelphia, PA 19147",Sold 11/06/2019,"$424,500 ",3 bds,3 ba,"1,728 sqft",Townhouse,1920,1920,Forced air,Central,,871 sqft,Limited solar potentialSun Number™: 46.12,"$425,055 ","$404,000 - $446,000","+$13,458 (+3.3 %)"
"2305 Catharine St, Philadelphia, PA 19146",Sold 11/06/2019,"$900,000 ",3 bds,3 ba,"2,808 sqft",Townhouse,1915,2016,Forced air,Central,1 space,871 sqft,,"$901,177 ","$856,000 - $946,000","+$2,686 (+0.3 %)"
"213 Rosemar St, Philadelphia, PA 19120",Sold 11/06/2019,"$145,000 ",3 bds,1 ba,"1,020 sqft",Townhouse,1953,1953,Other,,,"1,049 sqft",Candidate for a community solar programSun Number™: 21.64,"$145,189 ","$138,000 - $152,000","+$5,189 (+3.7 %)"
"2609 Folsom St, Philadelphia, PA 19130",Sold 11/06/2019,"$400,000 ",3 bds,2 ba,"1,075 sqft",Townhouse,1920,1920,Forced air,Central,,731 sqft,Great solar potentialSun Number™: 85.63,"$400,523 ","$380,000 - $421,000","+$18,435 (+4.8 %)"
"1224 S 7th St, Philadelphia, PA 19147",Sold 11/06/2019,"$346,000 ",3 bds,2 ba,"1,391 sqft",Townhouse,1920,1920,"Other, Radiant",Wall,On street,435 sqft,,"$346,452 ","$329,000 - $364,000","+$6,436 (+1.9 %)"
"1220 Christian St, Philadelphia, PA 19147",Sold 11/06/2019,"$475,000 ",3 bds,3 ba,"1,920 sqft",Townhouse,1915,1915,Forced air,Central,,960 sqft,Great solar potentialSun Number™: 84.52,"$475,621 ","$452,000 - $499,000","-$6,976 (-1.4 %)"
"1427 Benner St, Philadelphia, PA 19149",Sold 11/05/2019,"$160,000 ",3 bds,2 ba,"1,166 sqft",Townhouse,1950,1950,Forced air,None,1 space,"1,306 sqft",Limited solar potentialSun Number™: 40.84,"$160,230 ","$152,000 - $168,000","+$21,322 (+15.3 %)"
"4145 E Cheltenham Ave, Philadelphia, PA 19124",Sold 11/05/2019,"$145,000 ",3 bds,2 ba,"1,088 sqft",Townhouse,1950,1950,Other,Wall,1 space,"1,237 sqft",Candidate for a community solar programSun Number™: 21.64,"$145,302 ","$138,000 - $153,000","+$6,598 (+4.8 %)"
"2408 Catharine St, Philadelphia, PA 19146",Sold 11/05/2019,"$522,000 ",3 bds,2 ba,"2,000 sqft",Townhouse,1915,,Forced air,Central,,740 sqft,,"$522,751 ","$497,000 - $549,000","-$4,203 (-0.8 %)"
"3553 Shelmire Ave, Philadelphia, PA 19136",Sold 11/05/2019,"$182,000 ",3 bds,2 ba,"1,416 sqft",Townhouse,1950,1950,Baseboard,Wall,2 spaces,"1,598 sqft",Candidate for a community solar programSun Number™: 21.64,"$182,261 ","$173,000 - $191,000","+$2,210 (+1.2 %)"
"600 E Wishart St, Philadelphia, PA 19134",Sold 11/05/2019,"$51,000 ",3 bds,1 ba,"1,250 sqft",Single Family,1920,1920,Heat pump,None,,871 sqft,Great solar potentialSun Number™: 92.03,"$51,026 ","$48,000 - $54,000",
"2942 W Girard Ave, Philadelphia, PA 19130",Sold 11/05/2019,"$230,000 ",3 bds,1 ba,"1,308 sqft",Townhouse,1925,1925,Baseboard,None,,919 sqft,Great solar potentialSun Number™: 76.83,"$230,331 ","$219,000 - $242,000","+$4,056 (+1.8 %)"
"1975 N 52nd St, Philadelphia, PA 19131",Sold 11/05/2019,"$95,000 ",3 bds,2 ba,"1,216 sqft",Townhouse,1925,1925,Other,None,2 spaces,"1,359 sqft",Candidate for a community solar programSun Number™: 21.66,"$95,136 ","$90,000 - $100,000","-$1,738 (-1.8 %)"
"352 Gladstone St, Philadelphia, PA 19148",Sold 11/05/2019,"$220,000 ",3 bds,1 ba,920 sqft,Townhouse,1920,,Forced air,Central,,871 sqft,,"$220,316 ","$209,000 - $231,000","+$2,239 (+1.0 %)"
"8816 Ridge Ave APT 22, Philadelphia, PA 19128",,"$249,900 ",3 bds,3 ba,"1,632 sqft",Townhouse,1987,1987,Forced air,Central,2 spaces,"1,738 sqft",,"$250,292 ","$238,000 - $263,000","+$3,309 (+1.3 %)"
"1127 S 3rd St, Philadelphia, PA 19147",,"$380,000 ",3 bds,1 ba,"1,346 sqft",Townhouse,1920,1920,Baseboard,None,,710 sqft,,"$360,565 ","$343,000 - $379,000","+$10,799 (+3.1 %)"
"2506 E Dauphin St, Philadelphia, PA 19125",Sold 11/04/2019,"$305,000 ",3 bds,2 ba,"1,117 sqft",Single Family,1933,1933,Forced air,Central,,"1,206 sqft",,"$305,478 ","$290,000 - $321,000","+$5,969 (+2.0 %)"
"1910 Durfor St, Philadelphia, PA 19145",Sold 11/04/2019,"$206,000 ",3 bds,1 ba,"1,050 sqft",Townhouse,1920,1920,Gas,Central,,871 sqft,Great solar potentialSun Number™: 93.63,"$206,455 ","$196,000 - $217,000",+$630 (+0.3 %)
"3540 New Queen St, Philadelphia, PA 19129",Sold 11/04/2019,"$257,500 ",3 bds,1 ba,"1,482 sqft",Townhouse,1943,2012,Other,,,"1,306 sqft",Great solar potentialSun Number™: 93.64,"$257,904 ","$245,000 - $271,000","+$11,628 (+4.7 %)"
"3801 Fairdale Rd, Philadelphia, PA 19154",Sold 11/04/2019,"$245,000 ",3 bds,3 ba,"1,400 sqft",Townhouse,1973,,Other,None,1 space,"1,742 sqft",,"$245,384 ","$233,000 - $258,000","-$1,076 (-0.4 %)"
"2836 S Marvine St, Philadelphia, PA 19148",Sold 11/01/2019,"$355,000 ",3 bds,2 ba,"1,431 sqft",Townhouse,1950,1950,Forced air,Central,1 space,945 sqft,,"$359,748 ","$342,000 - $378,000","+$10,483 (+3.0 %)"
"332 E Upsal St, Philadelphia, PA 19119",Sold 11/01/2019,"$1,400 ",3 bds,1 ba,"1,216 sqft",Townhouse,2006,,Forced air,Central,1 space,"2,400 sqft",,"$187,252 ","$174,000 - $198,000","+$1,331 (+0.7 %)"
"6523 Guyer Ave, Philadelphia, PA 19142",Sold 11/01/2019,"$62,000 ",3 bds,1 ba,"1,102 sqft",Townhouse,1920,1920,Radiant,None,1 space,"1,306 sqft",Great solar potentialSun Number™: 85.66,"$62,121 ","$59,000 - $65,000",
"13 S 53rd St, Philadelphia, PA 19139",Sold 11/01/2019,"$250,000 ",3 bds,3 ba,"1,440 sqft",Townhouse,1925,1925,Forced air,Central,,"1,332 sqft",,"$250,490 ","$238,000 - $263,000","-$3,980 (-1.6 %)"
"1731 N Bailey St, Philadelphia, PA 19121",Sold 11/01/2019,"$85,000 ",3 bds,1 ba,990 sqft,Townhouse,1925,1925,Forced air,None,,749 sqft,,"$85,166 ","$81,000 - $89,000","-$8,294 (-8.9 %)"
"1135 N 3rd St, Phila, PA 19123",Sold 11/01/2019,"$468,500 ",3 bds,2 ba,"1,776 sqft",Townhouse,2008,,"Forced air, Heat pump",Central,On street,871 sqft,,"$469,477 ","$446,000 - $493,000","+$15,615 (+3.4 %)"
"1923 Pemberton St, Philadelphia, PA 19146",Sold 11/01/2019,"$650,000 ",3 bds,3 ba,"1,800 sqft",Townhouse,1925,1925,Forced air,Central,,871 sqft,Limited solar potentialSun Number™: 58.43,"$651,276 ","$619,000 - $684,000","+$17,745 (+2.8 %)"
"1864 E Clementine St, Philadelphia, PA 19134",Sold 11/01/2019,"$45,000 ",3 bds,1 ba,"1,076 sqft",Townhouse,1920,1920,Baseboard,None,,840 sqft,,"$45,093 ","$43,000 - $47,000",-$23 (-0.1 %)
"2212 Manton St, Philadelphia, PA 19146",Sold 11/01/2019,"$517,500 ",3 bds,3 ba,"2,000 sqft",Townhouse,2019,,Forced air,Central,,871 sqft,Great solar potentialSun Number™: 93.63,"$518,516 ","$493,000 - $544,000",
"1917 E Wensley St, Philadelphia, PA 19134",Sold 11/01/2019,"$60,000 ",3 bds,2 ba,"1,248 sqft",Townhouse,1920,1920,Other,None,,"1,093 sqft",Candidate for a community solar programSun Number™: 21.63,"$60,117 ","$57,000 - $63,000",
"115 W Porter St, Philadelphia, PA 19148",Sold 11/01/2019,"$285,000 ",3 bds,3 ba,"1,380 sqft",Single Family,1920,,Other,"Central, Refrigeration",On street,686 sqft,,"$285,559 ","$271,000 - $300,000","+$155,003 (+118.7 %)"
"3137 Wharton St, Philadelphia, PA 19146",Sold 11/01/2019,"$375,000 ",3 bds,3 ba,"2,500 sqft",Townhouse,2019,2019,Forced air,Central,,871 sqft,,"$375,736 ","$357,000 - $395,000","+$11,039 (+3.0 %)"
"1130 Latona St, Philadelphia, PA 19147",Sold 11/01/2019,"$411,000 ",3 bds,1 ba,"1,144 sqft",Single Family,1920,,,,,"1,024 sqft",,"$411,806 ","$391,000 - $432,000","-$38,755 (-8.6 %)"
"944 Granite St, Philadelphia, PA 19124",Sold 11/01/2019,"$95,000 ",3 bds,1 ba,"1,022 sqft",Townhouse,1940,1940,Other,None,1 space,"1,049 sqft",Great solar potentialSun Number™: 93.64,"$95,186 ","$90,000 - $100,000","-$2,062 (-2.1 %)"
"807 E Locust Ave, Philadelphia, PA 19138",Sold 11/01/2019,"$154,900 ",3 bds,2 ba,"1,210 sqft",Townhouse,1925,1925,Forced air,Central,,958 sqft,Limited solar potentialSun Number™: 52.04,"$155,204 ","$147,000 - $163,000","-$1,186 (-0.8 %)"
"807 Levick St, Philadelphia, PA 19111",Sold 10/31/2019,"$230,000 ",3 bds,3 ba,"1,200 sqft",Single Family,1950,1950,Other,Central,1 space,"3,049 sqft",Great solar potentialSun Number™: 72.84,"$230,479 ","$219,000 - $242,000","+$1,480 (+0.6 %)"
"1523 S Marston St, Philadelphia, PA 19146",,"$105,000 ",3 bds,1 ba,"1,070 sqft",Townhouse,1925,1925,Forced air,Wall,,744 sqft,Great solar potentialSun Number™: 84.83,"$105,219 ","$100,000 - $110,000","+$1,851 (+1.8 %)"
"3333 Ainslie St, Philadelphia, PA 19129",Sold 10/30/2019,"$279,900 ",3 bds,2 ba,"1,056 sqft",Townhouse,1945,1945,Other,Central,1 space,"1,385 sqft",Candidate for a community solar programSun Number™: 21.64,"$280,518 ","$266,000 - $295,000","+$5,259 (+1.9 %)"
"1932 S 12th St, Philadelphia, PA 19148",Sold 10/30/2019,"$389,500 ",3 bds,2 ba,"1,408 sqft",Townhouse,1925,1925,Forced air,Central,,958 sqft,Limited solar potentialSun Number™: 51.72,"$390,360 ","$371,000 - $410,000","+$4,498 (+1.2 %)"
"1841 N 24th St, Philadelphia, PA 19121",Sold 10/30/2019,"$99,900 ",3 bds,1 ba,"1,250 sqft",Townhouse,1915,1915,Forced air,None,,949 sqft,Limited solar potentialSun Number™: 51.23,"$100,120 ","$95,000 - $105,000","+$2,563 (+2.6 %)"
"4928 Charles St, Philadelphia, PA 19124",Sold 10/30/2019,"$65,000 ",3 bds,1 ba,"1,080 sqft",Townhouse,1940,1940,Gas,None,,"1,751 sqft",Great solar potentialSun Number™: 92.84,"$65,143 ","$62,000 - $68,000","+$4,822 (+8.0 %)"
"1230 Pine St, Philadelphia, PA 19107",Sold 10/30/2019,"$715,000 ",3 bds,3 ba,"1,700 sqft",Townhouse,1915,1915,Other,Central,1 space,"1,742 sqft",Limited solar potentialSun Number™: 56.83,"$716,579 ","$681,000 - $752,000","-$1,143 (-0.2 %)"
"9737 Portis Rd, Philadelphia, PA 19115",Sold 10/30/2019,"$362,500 ",3 bds,3 ba,"1,614 sqft",Single Family,1961,1961,Forced air,Central,1 space,"7,405 sqft",Great solar potentialSun Number™: 87.22,"$363,300 ","$345,000 - $381,000","-$1,724 (-0.5 %)"
"5516 Blakemore St, Philadelphia, PA 19138",Sold 10/30/2019,"$45,000 ",3 bds,1 ba,"1,010 sqft",Townhouse,1925,1925,Baseboard,None,,775 sqft,Great solar potentialSun Number™: 93.64,"$45,104 ","$43,000 - $47,000",-$311 (-0.7 %)
"1534 E Susquehanna Ave, Philadelphia, PA 19125",Sold 10/30/2019,"$443,000 ",3 bds,3 ba,"1,305 sqft",Townhouse,1925,1925,Other,Central,,"1,393 sqft",Great solar potentialSun Number™: 81.63,"$443,978 ","$422,000 - $466,000","+$7,798 (+1.8 %)"
"8113 Ardleigh St, Philadelphia, PA 19118",Sold 10/30/2019,"$272,500 ",3 bds,1 ba,"1,080 sqft",Single Family,1925,,Other,,,"1,170 sqft",,"$273,102 ","$259,000 - $287,000","-$5,185 (-1.9 %)"
"369 Leroy St, Philadelphia, PA 19128",Sold 10/30/2019,"$379,000 ",3 bds,4 ba,"1,696 sqft",Single Family,1960,1960,Forced air,Central,3 spaces,"5,497 sqft",Great solar potentialSun Number™: 84.02,"$379,837 ","$361,000 - $399,000","+$4,933 (+1.3 %)"
"3553 Rhawn St, Philadelphia, PA 19136",Sold 10/30/2019,"$180,000 ",3 bds,1 ba,"1,653 sqft",Townhouse,1961,1961,Forced air,,1 space,"2,178 sqft",,"$180,397 ","$171,000 - $189,000","-$2,460 (-1.3 %)"
"11803 Basile Rd, Philadelphia, PA 19154",Sold 10/30/2019,"$225,000 ",3 bds,3 ba,"1,380 sqft",Townhouse,1963,,Gas,Central,1 space,"1,742 sqft",,"$225,497 ","$214,000 - $237,000","-$3,522 (-1.5 %)"
"156 E Cheltenham Ave, Philadelphia, PA 19120",Sold 10/29/2019,"$170,000 ",3 bds,2 ba,"1,552 sqft",Townhouse,1965,1965,Forced air,Central,2 spaces,"1,633 sqft",Great solar potentialSun Number™: 85.64,"$170,396 ","$162,000 - $179,000","+$3,631 (+2.2 %)"
"1900 Hamilton St UNIT D1, Philadelphia, PA 19130",,"$735,000 ",3 bds,2 ba,"1,781 sqft",Townhouse,2007,,Forced air,Wall,1 space,,Great solar potentialSun Number™: 91.23,"$736,714 ","$700,000 - $774,000","-$8,208 (-1.1 %)"
"4516 Shelmire Ave, Philadelphia, PA 19136",Sold 10/29/2019,"$110,000 ",3 bds,1 ba,"1,084 sqft",Single Family,1950,,Other,,1 space,"1,079 sqft",,"$110,256 ","$105,000 - $116,000","-$13,588 (-11.0 %)"
"6907 Lawnton St, Philadelphia, PA 19128",Sold 10/29/2019,"$200,000 ",3 bds,1.1 ba,"1,359 sqft",Single Family,1960,,Other,Central,,"10,096 sqft",,"$200,466 ","$190,000 - $210,000","-$28,952 (-12.6 %)"
"2942 Princeton Ave, Philadelphia, PA 19149",Sold 10/29/2019,"$237,000 ",3 bds,1 ba,"1,224 sqft",Townhouse,1925,1925,,,4 spaces,"1,925 sqft",Great solar potentialSun Number™: 85.64,"$237,552 ","$226,000 - $249,000","+$6,236 (+2.7 %)"
"7239 Montague St, Philadelphia, PA 19135",Sold 10/29/2019,"$183,000 ",3 bds,2 ba,"1,663 sqft",Townhouse,1950,1950,Forced air,Central,1 space,"2,813 sqft",Great solar potentialSun Number™: 84.04,"$183,426 ","$174,000 - $193,000",-$483 (-0.3 %)
"3147 Edgemont St, Philadelphia, PA 19134",Sold 10/29/2019,"$188,900 ",3 bds,1 ba,"1,090 sqft",Townhouse,1920,1920,Forced air,,,949 sqft,Great solar potentialSun Number™: 93.63,"$189,340 ","$180,000 - $199,000","-$5,133 (-2.6 %)"
"3837 Etta St, Philadelphia, PA 19114",Sold 10/29/2019,"$205,000 ",3 bds,2 ba,"1,060 sqft",Townhouse,1959,1959,Forced air,Central,1 space,"3,789 sqft",Candidate for a community solar programSun Number™: 21.33,"$205,478 ","$195,000 - $216,000","-$14,422 (-6.6 %)"
"3315 Ancona Rd, Philadelphia, PA 19154",Sold 10/29/2019,"$275,000 ",3 bds,2 ba,"1,360 sqft",Townhouse,1965,1965,Forced air,Central,3 spaces,"2,038 sqft",Great solar potentialSun Number™: 93.6,"$275,607 ","$262,000 - $289,000","+$4,236 (+1.6 %)"
"2226 Carpenter St, Philadelphia, PA 19146",Sold 10/29/2019,"$699,900 ",3 bds,3 ba,"2,250 sqft",Townhouse,1925,1925,Forced air,Central,,871 sqft,Great solar potentialSun Number™: 80.83,"$701,532 ","$666,000 - $737,000","+$19,132 (+2.8 %)"
"412 Moyer St UNIT 3, Philadelphia, PA 19125",Sold 10/29/2019,"$585,000 ",3 bds,3 ba,"2,066 sqft",Townhouse,2015,,Forced air,Central,Attached Garage,579 sqft,,"$586,364 ","$557,000 - $616,000","-$27,166 (-4.4 %)"
"6057 Alma St, Philadelphia, PA 19149",Sold 10/29/2019,"$150,000 ",3 bds,1 ba,"1,274 sqft",Single Family,1925,,Other,,1 space,"1,286 sqft",,"$150,349 ","$143,000 - $158,000","+$11,878 (+8.6 %)"
"2201 Emerson St, Philadelphia, PA 19152",Sold 10/28/2019,"$220,000 ",3 bds,2 ba,"1,025 sqft",Single Family,1960,1960,Forced air,Central,1 space,"3,977 sqft",Great solar potentialSun Number™: 85.64,"$220,540 ","$210,000 - $232,000","+$7,995 (+3.8 %)"
"7434 Rockwell Ave, Philadelphia, PA 19111",Sold 10/28/2019,"$145,000 ",3 bds,1 ba,"1,320 sqft",Single Family,1953,1953,,,,"2,613 sqft",Great solar potentialSun Number™: 88.84,"$140,343 ","$133,000 - $147,000","-$7,185 (-4.9 %)"
"3118 Stouton St, Philadelphia, PA 19134",Sold 10/28/2019,"$45,000 ",3 bds,1 ba,884 sqft,Townhouse,1920,1920,Other,None,,635 sqft,,"$45,132 ","$43,000 - $47,000",
"2730 W Thompson St, Philadelphia, PA 19121",Sold 10/28/2019,"$325,000 ",3 bds,2 ba,"1,480 sqft",Townhouse,1925,1925,Forced air,Central,,871 sqft,Great solar potentialSun Number™: 93.63,"$325,797 ","$310,000 - $342,000","+$97,467 (+42.7 %)"
"2013 Bainbridge St, Philadelphia, PA 19146",Sold 10/28/2019,"$820,000 ",3 bds,3 ba,"2,600 sqft",Townhouse,1915,,Forced air,Central,On street,871 sqft,,"$822,013 ","$781,000 - $863,000","+$23,893 (+3.0 %)"
"1817 Bergen St, Philadelphia, PA 19152",Sold 10/28/2019,"$176,000 ",3 bds,2 ba,"1,276 sqft",Single Family,1958,1958,Forced air,Central,1 space,"2,178 sqft",Candidate for a community solar programSun Number™: 21.64,"$176,432 ","$168,000 - $185,000","+$5,896 (+3.5 %)"
"910 E Stafford St, Philadelphia, PA 19138",Sold 10/27/2019,"$160,000 ",3 bds,2 ba,"1,192 sqft",Townhouse,1905,1905,Baseboard,Other,,"1,163 sqft",Great solar potentialSun Number™: 81.64,"$160,608 ","$153,000 - $169,000","+$1,787 (+1.1 %)"
"1244 N Mascher St, Philadelphia, PA 19122",Sold 10/25/2019,"$665,000 ",3 bds,3 ba,"2,275 sqft",Townhouse,2019,,Forced air,Central,2 spaces,723 sqft,,"$666,878 ","$634,000 - $700,000","+$10,868 (+1.7 %)"
"9948 Montour St, Philadelphia, PA 19115",Sold 10/25/2019,"$310,000 ",3 bds,2 ba,"1,730 sqft",Single Family,1958,1958,,Wall,1 space,"6,499 sqft",Great solar potentialSun Number™: 88.04,"$310,875 ","$295,000 - $326,000","+$3,467 (+1.1 %)"
"200 Delancey St, Philadelphia, PA 19106",Sold 10/25/2019,$2.15M,3 bds,5 ba,"3,935 sqft",Townhouse,1780,2006,"Forced air, Radiant",Central,None,"2,178 sqft",,"$2,156,072 ",$2.05M - $2.26M,"+$1,120 (+0.1 %)"
"7932 Forrest Ave, Philadelphia, PA 19150",Sold 10/25/2019,"$164,000 ",3 bds,3 ba,"1,224 sqft",Townhouse,1950,1950,Forced air,Central,1 space,"2,250 sqft",Candidate for a community solar programSun Number™: 21.64,"$164,604 ","$156,000 - $173,000","-$3,463 (-2.1 %)"
"10 Pelham Rd, Philadelphia, PA 19119",Sold 10/25/2019,"$171,000 ",3 bds,2 ba,"1,660 sqft",Townhouse,1925,1925,Other,None,,"1,803 sqft",Great solar potentialSun Number™: 71.24,"$171,482 ","$163,000 - $180,000","-$10,582 (-5.8 %)"
"2004 E Ontario St, Philadelphia, PA 19134",Sold 10/25/2019,"$50,000 ",3 bds,1 ba,"1,381 sqft",Townhouse,1919,1919,Other,None,,"1,206 sqft",,"$50,141 ","$48,000 - $53,000","-$21,124 (-29.6 %)"
