Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"143 Van Sicklen St, Brooklyn, NY 11223",Sold 10/18/2019,$10 ,5 bds,2 ba,"3,000 sqft",Single Family,1930,,,,,"4,120 sqft",,"$1,556,547 ",$1.31M - $2.05M,"-$20,506 (-1.3 %)"
"2726 E 64th St, Brooklyn, NY 11234",Sold 10/18/2019,"$680,000 ",8 bds,4 ba,"2,120 sqft",Single Family,1965,1965,,,,"2,500 sqft",Great solar potentialSun Number™: 94.25,"$679,334 ","$645,000 - $713,000","-$109,679 (-13.9 %)"
"1431 E 100th St, Brooklyn, NY 11236",Sold 10/18/2019,"$617,000 ",4 bds,3 ba,"1,760 sqft",Multi Family,1960,1960,,,Attached Garage,,Candidate for a community solar programSun Number™: 22.99,"$616,396 ","$586,000 - $647,000","-$11,960 (-1.9 %)"
"11123 142nd St, Jamaica, NY 11435",Sold 10/18/2019,"$642,000 ",4 bds,2 ba,"1,650 sqft",Multi Family,1950,1950,Other,,Attached Garage,,,,,
"11925 193rd St, Jamaica, NY 11412",Sold 10/18/2019,"$675,000 ",5 bds,3.5 ba,"1,909 sqft",Multi Family,1925,1925,Other,,Attached Garage,,,"$674,477 ","$614,000 - $742,000","+$15,800 (+2.4 %)"
"16309 99th St, Jamaica, NY 11414",Sold 10/18/2019,"$350,000 ",5 bds,2 ba,"1,436 sqft",Multi Family,1940,1940,,,Attached Garage,,,"$710,743 ","$661,000 - $775,000",+$640 (+0.1 %)
"6945 Burchell Ave, Far Rockaway, NY 11692",Sold 10/18/2019,"$460,000 ",5 bds,3 ba,"2,160 sqft",Multi Family,2003,,Other,,Carport,,,"$573,989 ","$465,000 - $631,000","-$10,322 (-1.8 %)"
"254 Beach 140th St, Far Rockaway, NY 11694",Sold 10/18/2019,$1.07M,4 bds,3 ba,"2,471 sqft",Single Family,1971,,Gas,Wall,Detached Garage,"6,000 sqft",,"$1,074,167 ","$977,000 - $1.18M","-$41,053 (-3.7 %)"
"15 Van Buren St, Staten Island, NY 10301",Sold 10/18/2019,"$429,000 ",9 bds,2 ba,"2,100 sqft",Multi Family,1910,1910,Forced air,,,,Great solar potentialSun Number™: 85.4,"$428,792 ","$394,000 - $467,000","-$23,671 (-5.2 %)"
"9023 Flatlands Ave, Brooklyn, NY 11236",Sold 10/18/2019,"$830,000 ",6 bds,4 ba,"3,450 sqft",Single Family,1955,1955,,,,"2,252 sqft",Great solar potentialSun Number™: 87.05,"$829,187 ","$788,000 - $871,000","-$6,206 (-0.7 %)"
"9309 Ridge Blvd, Brooklyn, NY 11209",Sold 10/18/2019,$1.55M,6 bds,3 ba,"2,850 sqft",Single Family,1925,1925,,,Attached Garage,"4,000 sqft",Great solar potentialSun Number™: 95,"$1,553,478 ",$1.48M - $1.63M,"-$107,100 (-6.4 %)"
"210 Perry Ave, Staten Island, NY 10314",Sold 10/18/2019,"$550,000 ",4 bds,2 ba,"1,728 sqft",Single Family,1955,,,,Attached Garage,"7,560 sqft",Good solar potentialSun Number™: 68.62,"$549,733 ","$506,000 - $599,000","-$106,912 (-16.3 %)"
"208 Van Buren St, Brooklyn, NY 11221",Sold 10/18/2019,$2.30M,6 bds,2.5 ba,"3,420 sqft",Multi Family,1899,1899,Radiant,,,,Great solar potentialSun Number™: 95.05,"$2,297,749 ",$2.18M - $2.41M,"+$279,320 (+13.8 %)"
"48 Bianca Ct, Staten Island, NY 10312",Sold 10/18/2019,"$370,000 ",4 bds,3 ba,"1,553 sqft",Single Family,2004,2004,,,,560 sqft,,"$369,820 ","$340,000 - $403,000","-$1,558 (-0.4 %)"
"217 Dekalb Ave, Brooklyn, NY 11205",Sold 10/18/2019,$2.60M,4 bds,3 ba,"3,040 sqft",Multi Family,1899,1899,,,,,,"$2,596,207 ",$2.47M - $2.73M,"-$91,063 (-3.4 %)"
"711 53rd St, Brooklyn, NY 11220",Sold 10/18/2019,$1.48M,7 bds,4 ba,"3,207 sqft",Multi Family,1910,,Gas,,,,,"$1,557,562 ",$1.46M - $1.64M,"-$22,813 (-1.4 %)"
"9723 76th St, Jamaica, NY 11416",Sold 10/18/2019,"$785,000 ",5 bds,3 ba,"2,080 sqft",Multi Family,1920,1920,,,,,,"$784,392 ","$714,000 - $863,000","-$16,889 (-2.1 %)"
"537 Snediker Ave, Brooklyn, NY 11207",Sold 10/18/2019,"$665,000 ",6 bds,4.5 ba,"3,320 sqft",Multi Family,2004,,Gas,Wall,Attached Garage,,,"$664,349 ","$631,000 - $698,000","-$61,350 (-8.5 %)"
"2278 E 65th St, Brooklyn, NY 11234",Sold 10/18/2019,$1.50M,5 bds,4 ba,"3,400 sqft",Single Family,1955,1955,,Central,Carport,"5,100 sqft",,"$1,498,532 ",$1.42M - $1.57M,"-$86,307 (-5.4 %)"
"33 Strong Pl, Brooklyn, NY 11231",Sold 10/18/2019,$3.45M,5 bds,3 ba,"3,060 sqft",Townhouse,1910,1910,,,,"1,802 sqft",,"$3,446,624 ",$3.27M - $3.62M,"-$2,459 (-0.1 %)"
"29 Hazel Ct, Brooklyn, NY 11229",Sold 10/18/2019,"$650,000 ",5 bds,2 ba,"2,000 sqft",Single Family,1945,,,,"Carport, Off street","3,570 sqft",Great solar potentialSun Number™: 94.2,"$649,363 ","$617,000 - $682,000","-$43,321 (-6.3 %)"
"882 New York Ave, Brooklyn, NY 11203",Sold 10/18/2019,"$740,000 ",4 bds,2 ba,"2,160 sqft",Multi Family,1910,1910,,,,,,"$821,916 ","$781,000 - $863,000","-$2,521 (-0.3 %)"
"9745 85th St, Jamaica, NY 11416",Sold 10/18/2019,"$800,000 ",8 bds,4 ba,"1,320 sqft",Multi Family,1915,1915,,,Attached Garage,,,"$799,380 ","$727,000 - $879,000","-$8,822 (-1.1 %)"
"3110 Snyder Ave, Brooklyn, NY 11226",Sold 10/18/2019,"$565,000 ",9 bds,3 ba,"3,000 sqft",Single Family,1910,1910,,,,"1,670 sqft",,"$955,210 ","$841,000 - $1.17M","+$28,685 (+3.1 %)"
"16231 83rd St, Howard Beach, NY 11414",Sold 10/18/2019,"$865,000 ",4 bds,3 ba,"2,449 sqft",Single Family,1967,1965,Other,Central,Attached Garage,"4,399 sqft",,"$864,330 ","$787,000 - $951,000","+$1,665 (+0.2 %)"
"6735 73rd Pl, Queens, NY 11379",Sold 10/18/2019,$1.06M,7 bds,5 ba,"2,885 sqft",Multi Family,1950,1950,Other,,Attached Garage,,,"$1,059,179 ","$964,000 - $1.17M","-$54,556 (-4.9 %)"
"9801 32nd Ave, Flushing, NY 11369",Sold 10/18/2019,"$375,000 ",4 bds,1 ba,"1,018 sqft",Single Family,1925,,,,"Carport, Off street, On street, Detached Garage","2,500 sqft",,"$745,270 ","$701,000 - $790,000","+$18,184 (+2.5 %)"
"14740 16th Rd, Flushing, NY 11357",Sold 10/18/2019,"$868,000 ",4 bds,2.5 ba,"1,282 sqft",Multi Family,1930,1930,Other,,Attached Garage,,,"$867,327 ","$789,000 - $954,000","-$2,007 (-0.2 %)"
"41 Bradhurst Ave, New York, NY 10030",Sold 10/18/2019,$1.75M,4 bds,5 ba,"2,984 sqft",Multi Family,1901,1998,,,,,,"$1,872,184 ",$1.78M - $1.97M,"+$6,657 (+0.4 %)"
"350 E 116th St, New York, NY 10029",Sold 10/18/2019,$1.85M,5 bds,3 ba,"3,750 sqft",Multi Family,1900,1900,,,,,,"$1,973,106 ",$1.87M - $2.07M,"+$26,810 (+1.4 %)"
"4638 Bowne St, Flushing, NY 11355",Sold 10/18/2019,$1.59M,4 bds,5 ba,"1,300 sqft",Multi Family,2018,2018,Other,,,,Great solar potentialSun Number™: 91,"$1,587,769 ",$1.44M - $1.75M,"-$13,673 (-0.9 %)"
"3224 43rd St, Long Island City, NY 11103",Sold 10/18/2019,$1.45M,6 bds,2 ba,"2,950 sqft",Multi Family,2009,1970,Radiant,,,,Candidate for a community solar programSun Number™: 22.99,"$1,448,877 ",$1.32M - $1.59M,"-$53,260 (-3.5 %)"
"4720 212th St, Flushing, NY 11361",Sold 10/18/2019,$1.05M,6 bds,2 ba,"2,200 sqft",Multi Family,1930,1930,Other,,Attached Garage,,,"$1,049,187 ","$955,000 - $1.15M","-$21,482 (-2.0 %)"
"4368 149th St, Flushing, NY 11355",Sold 10/18/2019,"$990,000 ",7 bds,2 ba,"3,100 sqft",Multi Family,1920,,,,2 spaces,,,,,
"18 Irene Ln, Staten Island, NY 10307",Sold 10/17/2019,"$825,000 ",4 bds,4 ba,"2,550 sqft",Single Family,2003,2003,Gas,Central,,"3,998 sqft",,"$824,702 ","$759,000 - $899,000","-$20,698 (-2.4 %)"
"3310 Pearsall Ave, Bronx, NY 10469",Sold 10/17/2019,"$633,450 ",5 bds,3 ba,"2,077 sqft",Multi Family,1950,1950,,,Attached Garage,,,"$655,956 ","$623,000 - $689,000","+$12,663 (+2.0 %)"
"2100 E 21st St, Brooklyn, NY 11229",Sold 10/17/2019,$1.24M,8 bds,3 ba,"2,336 sqft",Single Family,1930,1930,,,,"4,000 sqft",,"$1,233,753 ",$1.17M - $1.30M,"-$30,301 (-2.4 %)"
"1485 E 8th St, Brooklyn, NY 11230",Sold 10/17/2019,$2.00M,7 bds,3 ba,"3,000 sqft",Multi Family,1930,1930,,,3 spaces,,Great solar potentialSun Number™: 91.85,"$1,997,881 ",$1.90M - $2.10M,"-$128,338 (-6.0 %)"
"563 Miller Ave, Brooklyn, NY 11207",Sold 10/17/2019,"$878,800 ",10 bds,2 ba,"2,400 sqft",Multi Family,1920,1920,,,Attached Garage,,Candidate for a community solar programSun Number™: 22.99,"$877,912 ","$834,000 - $922,000","+$27,941 (+3.3 %)"
"6018 24th Ave, Brooklyn, NY 11204",Sold 10/17/2019,$1.18M,10 bds,5 ba,"4,266 sqft",Multi Family,1930,1930,,,Attached Garage,,,"$1,567,035 ",$1.44M - $1.65M,"-$28,979 (-1.8 %)"
"50 S Portland Ave, Brooklyn, NY 11217",Sold 10/17/2019,$4.49M,5 bds,4 ba,"4,500 sqft",Townhouse,1901,1901,Forced air,Central,,"2,000 sqft",,"$4,480,473 ",$4.26M - $4.70M,"-$10,242 (-0.2 %)"
"9 Hattie Jones Pl, Brooklyn, NY 11213",Sold 10/17/2019,"$770,000 ",4 bds,3 ba,"1,452 sqft",Single Family,1985,1985,,,,"2,173 sqft",,"$769,222 ","$731,000 - $808,000","-$10,819 (-1.4 %)"
"452 Macon St, Brooklyn, NY 11233",Sold 10/17/2019,$1.40M,5 bds,3 ba,"2,876 sqft",Multi Family,1899,1899,,,,,,"$1,398,586 ",$1.33M - $1.47M,"+$45,656 (+3.4 %)"
"893 Albany Ave, Brooklyn, NY 11203",Sold 10/17/2019,$10 ,5 bds,2 ba,"2,320 sqft",Single Family,1910,1910,,,Attached Garage,"2,400 sqft",Great solar potentialSun Number™: 83.05,"$815,022 ","$725,000 - $897,000",-$414 (-0.1 %)
"1928 53rd St, Brooklyn, NY 11204",Sold 10/17/2019,$1.33M,4 bds,2.5 ba,"2,000 sqft",Single Family,1920,1920,,,Attached Garage,"2,003 sqft",Great solar potentialSun Number™: 87.85,"$1,328,657 ",$1.26M - $1.40M,"+$154,477 (+13.2 %)"
"2359 65th St, Brooklyn, NY 11204",Sold 10/17/2019,$1.58M,5 bds,2 ba,"6,500 sqft",Single Family,1925,,Gas,,Attached Garage,"2,533 sqft",Candidate for a community solar programSun Number™: 23.05,"$1,578,405 ",$1.50M - $1.66M,"+$25,642 (+1.7 %)"
"1539 E 13th St, Brooklyn, NY 11230",Sold 10/17/2019,$1.25M,7 bds,4 ba,"2,548 sqft",Single Family,1910,,Gas,Central,Detached Garage,"3,000 sqft",,"$1,248,738 ",$1.19M - $1.31M,"-$16,337 (-1.3 %)"
"2103 Batchelder St, Brooklyn, NY 11229",Sold 10/17/2019,"$780,000 ",7 bds,3 ba,"2,700 sqft",Multi Family,1960,1960,,,,,,"$869,526 ","$765,000 - $939,000","-$163,861 (-15.9 %)"
"2117-2119 Voorhies Ave, Brooklyn, NY 11235",Sold 10/17/2019,$1.50M,7 bds,4 ba,"3,971 sqft",Multi Family,1910,,Radiant,"Other, Wall","Off street, On street, Detached Garage",,,"$1,855,553 ",$1.48M - $2.30M,"+$38,593 (+2.1 %)"
"708 E 58th St, Brooklyn, NY 11234",Sold 10/17/2019,"$790,000 ",5 bds,4.5 ba,"2,376 sqft",Multi Family,1960,1960,,,,,,"$789,202 ","$750,000 - $829,000",-$521 (-0.1 %)
"10117 95th St, Jamaica, NY 11416",Sold 10/17/2019,"$685,000 ",4 bds,3 ba,"2,246 sqft",Single Family,1910,1910,,,,"2,247 sqft",Candidate for a community solar programSun Number™: 22.99,"$684,454 ","$623,000 - $753,000",-$463 (-0.1 %)
"345 Katan Ave, Staten Island, NY 10308",Sold 10/17/2019,"$725,000 ",4 bds,3 ba,"1,720 sqft",Single Family,1960,1960,Forced air,Central,,"4,142 sqft",,"$724,636 ","$667,000 - $790,000","+$8,313 (+1.2 %)"
"2732 E 66th St, Brooklyn, NY 11234",Sold 10/17/2019,$1.23M,4 bds,3 ba,"2,792 sqft",Single Family,1970,1970,,Central,Attached Garage,"4,067 sqft",,"$1,223,763 ",$1.16M - $1.28M,"+$20,783 (+1.7 %)"
"10333 116th St, Jamaica, NY 11419",Sold 10/17/2019,"$630,000 ",4 bds,3 ba,"1,362 sqft",Single Family,1920,1920,,,Attached Garage,"1,846 sqft",,"$636,655 ","$605,000 - $668,000","-$3,260 (-0.5 %)"
"603 Pennsylvania Ave, Brooklyn, NY 11207",Sold 10/17/2019,"$629,000 ",5 bds,2 ba,"2,380 sqft",Multi Family,1920,1920,,,,,Great solar potentialSun Number™: 94.99,"$628,365 ","$597,000 - $660,000",-$455 (-0.1 %)
"0 Undisclosed, Brooklyn, NY 11216",Sold 10/17/2019,$1.85M,8 bds,6.5 ba,"2,560 sqft",Multi Family,2005,2005,,,,,Candidate for a community solar programSun Number™: 23.05,"$1,848,132 ",$1.76M - $1.94M,"+$204,292 (+12.4 %)"
"1447 E 49th St, Brooklyn, NY 11234",Sold 10/17/2019,"$650,000 ",4 bds,2 ba,"2,149 sqft",Single Family,1960,,Baseboard,,2 spaces,"3,045 sqft",Great solar potentialSun Number™: 80.65,"$649,343 ","$617,000 - $682,000","-$4,614 (-0.7 %)"
"13515 229th St, Laurelton, NY 11413",Sold 10/17/2019,"$760,000 ",6 bds,3 ba,820 sqft,Single Family,1950,1950,Other,,Attached Garage,"3,998 sqft",,"$759,394 ","$691,000 - $835,000","-$6,404 (-0.8 %)"
"16902 Highland Ave, Jamaica, NY 11432",Sold 10/17/2019,$1.30M,10 bds,4 ba,"3,048 sqft",Multi Family,1920,,,,Attached Garage,,,"$1,298,964 ",$1.18M - $1.43M,"+$41,095 (+3.3 %)"
"1 Sutton Pl, New York, NY 10022",Sold 10/17/2019,$13.0M,6 bds,8 ba,"7,000 sqft",Townhouse,1920,1920,,,,"1,434 sqft",,"$12,934,203 ",$12.29M - $13.71M,"-$1,543,541 (-10.7 %)"
"128-130 E 73rd St, New York, NY 10021",Sold 10/17/2019,$15.0M,7 bds,6 ba,"7,130 sqft",Single Family,1920,1920,,,,"3,065 sqft",,"$13,530,287 ",$10.15M - $17.32M,"-$1,863,794 (-12.1 %)"
"2211 Lee St, Flushing, NY 11357",Sold 10/17/2019,$1.28M,6 bds,5 ba,625 sqft,Multi Family,1990,,Baseboard,,2 spaces,,,"$1,278,980 ",$1.16M - $1.41M,"-$108,637 (-7.8 %)"
"4317 Boyd Ave, Bronx, NY 10466",Sold 10/17/2019,"$860,000 ",9 bds,3 ba,"4,554 sqft",Multi Family,1915,,Gas,,,,"Sewer:,Municipal,WaterSource:,Municipal,Candidate for a community solar programSun Number™: 23","$866,496 ","$780,000 - $962,000","-$1,222 (-0.1 %)"
"455 Holdridge Ave, Staten Island, NY 10312",Sold 10/16/2019,"$950,000 ",4 bds,4 ba,"4,400 sqft",Multi Family,1986,,"Baseboard, Radiant",Central,4 spaces,,Great solar potentialSun Number™: 92.62,"$949,943 ","$874,000 - $1.04M","+$6,621 (+0.7 %)"
"386 Green Valley Rd, Staten Island, NY 10312",Sold 10/16/2019,"$610,000 ",4 bds,4 ba,"2,080 sqft",Multi Family,1980,1980,,,"Carport, Attached Garage",,Great solar potentialSun Number™: 89.42,"$609,683 ","$579,000 - $646,000","+$4,768 (+0.8 %)"
"475 Ramona Ave, Staten Island, NY 10309",Sold 10/16/2019,"$830,000 ",4 bds,4 ba,"2,808 sqft",Multi Family,1983,1983,Forced air,Central,Attached Garage,,,"$829,701 ","$763,000 - $904,000",+$465 (+0.1 %)
"9324 74th Pl, Jamaica, NY 11421",Sold 10/16/2019,"$564,440 ",4 bds,2 ba,"1,820 sqft",Multi Family,1940,1940,Other,,Attached Garage,,,"$733,456 ","$682,000 - $785,000","-$2,512 (-0.3 %)"
"626 Crescent Ave, Bronx, NY 10458",Sold 10/16/2019,"$590,000 ",5 bds,1 ba,"2,000 sqft",Multi Family,1930,,Oil,Wall,,,"Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 73.4","$594,598 ","$541,000 - $648,000","+$5,737 (+1.0 %)"
"1907 Pitman Ave, Bronx, NY 10466",Sold 10/16/2019,"$512,000 ",4 bds,3 ba,"2,448 sqft",Single Family,1965,,Baseboard,,"Carport, Off street, Attached Garage","1,663 sqft",,"$502,812 ","$453,000 - $558,000","-$12,291 (-2.4 %)"
"573 10th St, Brooklyn, NY 11215",Sold 10/16/2019,$3.00M,7 bds,4 ba,"3,900 sqft",Multi Family,1905,2002,,,,,,"$2,995,880 ",,"-$98,794 (-3.2 %)"
"508 Beach 135th St, Far Rockaway, NY 11694",Sold 10/16/2019,"$975,000 ",41 bds,3 ba,"1,500 sqft",Single Family,1940,1940,Other,Central,Attached Garage,"3,998 sqft",,"$974,201 ","$896,000 - $1.06M","+$8,499 (+0.9 %)"
"770 Hendrix St, Brooklyn, NY 11207",Sold 10/16/2019,"$890,000 ",7 bds,5 ba,"3,276 sqft",Multi Family,1930,1930,,,,,,"$889,074 ",,"+$3,153 (+0.4 %)"
"93 Saratoga Ave, Brooklyn, NY 11233",Sold 10/16/2019,$1.48M,5 bds,4 ba,"2,238 sqft",Multi Family,1899,1899,,,,,,"$1,473,465 ",,"+$11,717 (+0.8 %)"
"7304 Avenue N, Brooklyn, NY 11234",Sold 10/16/2019,"$850,000 ",4 bds,3 ba,"1,585 sqft",Single Family,2004,2004,,,,"2,548 sqft",,"$849,115 ",,+$820 (+0.1 %)
"492 Lexington Ave, Brooklyn, NY 11221",Sold 10/16/2019,"$980,000 ",4 bds,3 ba,"1,920 sqft",Multi Family,1900,1899,Forced air,,On street,,,"$1,284,175 ",$1.08M - $1.48M,"+$95,733 (+8.1 %)"
"121 Carlton Ave, Brooklyn, NY 11205",Sold 10/16/2019,$1.23M,4 bds,2 ba,"1,600 sqft",Apartment,2001,2001,,,,,,,,
"1118 Decatur St, Brooklyn, NY 11207",Sold 10/16/2019,"$773,000 ",5 bds,3 ba,"2,250 sqft",Multi Family,1881,,,,,,,"$1,127,165 ","$958,000 - $1.27M","-$24,143 (-2.1 %)"
"812 Thomas S Boyland St, Brooklyn, NY 11212",Sold 10/16/2019,"$645,000 ",5 bds,2.5 ba,"2,400 sqft",Multi Family,1997,2004,,,,,Great solar potentialSun Number™: 95.05,"$644,329 ",,"-$52,254 (-7.5 %)"
"90 Cedarview Ave, Staten Island, NY 10306",Sold 10/16/2019,"$765,000 ",5 bds,3 ba,"2,296 sqft",Multi Family,1975,,Forced air,Central,2 spaces,,,"$764,602 ","$726,000 - $810,000","+$1,270 (+0.2 %)"
"131 Beach 123rd St, Far Rockaway, NY 11694",Sold 10/16/2019,"$930,000 ",9 bds,4.5 ba,"3,780 sqft",Multi Family,1975,1975,,,Attached Garage,,Great solar potentialSun Number™: 94.2,"$929,238 ","$855,000 - $1.01M","-$35,543 (-3.7 %)"
"10906 210th St, Jamaica, NY 11429",Sold 10/16/2019,"$645,000 ",4 bds,2 ba,"1,520 sqft",Single Family,1929,1920,,,Attached Garage,"3,001 sqft",,"$644,471 ","$593,000 - $702,000","-$7,182 (-1.1 %)"
"2280 E 21st St, Brooklyn, NY 11229",Sold 10/16/2019,"$828,000 ",4 bds,3 ba,"1,759 sqft",Single Family,1960,1960,,,Off street,"1,890 sqft",,"$827,138 ",,"+$14,679 (+1.8 %)"
"11214 169th St, Jamaica, NY 11433",Sold 10/16/2019,"$600,000 ",6 bds,5 ba,"2,112 sqft",Multi Family,1965,,,,4 spaces,,Great solar potentialSun Number™: 91.81,"$599,508 ","$552,000 - $653,000","-$42,522 (-6.6 %)"
"18622 140th Ave, Jamaica, NY 11413",Sold 10/16/2019,"$368,244 ",4 bds,2 ba,"2,208 sqft",Single Family,1960,1960,,,,"4,000 sqft",Great solar potentialSun Number™: 88.61,"$612,020 ","$569,000 - $655,000","+$6,637 (+1.1 %)"
"12929 Brookville Blvd, Jamaica, NY 11422",Sold 10/16/2019,"$500,000 ",4 bds,3 ba,"2,536 sqft",Multiple Occupancy,1935,1935,,,Attached Garage,,,"$499,590 ","$460,000 - $545,000","-$117,577 (-19.1 %)"
"115 Kent St, Brooklyn, NY 11222",Sold 10/16/2019,$2.50M,4 bds,2 ba,"2,400 sqft",Multi Family,1899,1899,,,,,,"$2,497,399 ",,"-$173,435 (-6.5 %)"
"3816 Clearview Expy, Flushing, NY 11361",Sold 10/16/2019,$1.04M,4 bds,3 ba,"2,362 sqft",Single Family,1965,1965,,,Attached Garage,"3,998 sqft",,"$1,039,148 ","$956,000 - $1.13M","+$29,044 (+2.9 %)"
"712 Vincent Ave, Bronx, NY 10465",Sold 10/16/2019,"$950,000 ",4 bds,3 ba,"3,000 sqft",Single Family,2005,,Baseboard,Central,1 space,"5,000 sqft",,"$957,404 ","$871,000 - $1.04M","+$4,747 (+0.5 %)"
"79 Dexter Ave, Staten Island, NY 10309",Sold 10/15/2019,"$957,000 ",6 bds,4 ba,"3,250 sqft",Single Family,2004,2004,Forced air,Central,,"9,465 sqft",Great solar potentialSun Number™: 95.02,"$956,655 ","$880,000 - $1.04M","+$4,712 (+0.5 %)"
"255 Fernside Pl, Far Rockaway, NY 11691",Sold 10/15/2019,"$295,000 ",4 bds,2 ba,"1,386 sqft",Multi Family,1940,1940,,,,,,"$345,103 ","$328,000 - $362,000","+$3,248 (+1.0 %)"
"61 Ada Dr, Staten Island, NY 10314",Sold 10/15/2019,"$525,000 ",4 bds,2.5 ba,"1,584 sqft",Single Family,1980,1980,Forced air,Central,Attached Garage,"3,349 sqft",Great solar potentialSun Number™: 87.02,"$524,717 ","$498,000 - $556,000","-$16,110 (-3.0 %)"
"10348 103rd St, Jamaica, NY 11417",Sold 10/15/2019,"$679,500 ",4 bds,3 ba,"1,205 sqft",Single Family,1920,1920,,,,"2,500 sqft",Great solar potentialSun Number™: 81.39,"$678,928 ","$625,000 - $740,000",-$454 (-0.1 %)
"21407 113th Ave, Jamaica, NY 11429",Sold 10/15/2019,"$620,000 ",4 bds,3 ba,"2,500 sqft",Single Family,1930,1930,,,Attached Garage,"3,001 sqft",,"$619,478 ","$570,000 - $675,000","+$4,749 (+0.8 %)"
"19301 119th Ave, Jamaica, NY 11412",Sold 10/15/2019,"$660,000 ",4 bds,4 ba,"1,416 sqft",Single Family,1920,1920,Other,,3 spaces,"3,998 sqft",,"$640,020 ","$608,000 - $672,000","-$7,985 (-1.2 %)"
"2032 Linden St, Flushing, NY 11385",Sold 10/15/2019,$1.02M,5 bds,3 ba,"2,200 sqft",Multi Family,1925,1925,Other,,,,,"$1,019,141 ","$938,000 - $1.11M",-$688 (-0.1 %)
"14823 87th Ave, Jamaica, NY 11435",Sold 10/15/2019,"$900,000 ",4 bds,4 ba,"1,779 sqft",Single Family,1920,,Other,,Detached Garage,"3,998 sqft",,"$899,242 ","$827,000 - $980,000","+$8,421 (+0.9 %)"
"623 46th St, Brooklyn, NY 11220",Sold 10/15/2019,$1.24M,8 bds,5 ba,"4,000 sqft",Townhouse,1910,1910,,,,"2,003 sqft",,"$1,238,671 ",,"-$87,304 (-6.6 %)"
"31 E 92nd St, Brooklyn, NY 11212",Sold 10/15/2019,"$600,000 ",4 bds,2 ba,"2,024 sqft",Single Family,1950,1950,,,,"2,199 sqft",,"$599,357 ",,-$423 (-0.1 %)
"569 61st St, Brooklyn, NY 11220",Sold 10/15/2019,$1.62M,6 bds,2 ba,"2,432 sqft",Single Family,1925,1925,,,Attached Garage,"2,725 sqft",Great solar potentialSun Number™: 87,"$1,618,264 ",,"-$10,659 (-0.7 %)"
"2046 E 26th St, Brooklyn, NY 11229",Sold 10/15/2019,$1.20M,6 bds,3 ba,"2,955 sqft",Multi Family,1940,,,,4 spaces,,,"$1,198,714 ",,"-$3,238 (-0.3 %)"
"569 61st St, Brooklyn, NY 11220",Sold 10/15/2019,$1.62M,6 bds,2 ba,"2,432 sqft",Single Family,1925,1925,,,Attached Garage,"2,725 sqft",Great solar potentialSun Number™: 87,"$1,618,264 ",,"-$10,659 (-0.7 %)"
"66 Riverdale Ave, Brooklyn, NY 11212",Sold 10/15/2019,"$795,000 ",6 bds,3 ba,"1,000 sqft",Multi Family,1930,,Other,,,,,"$794,148 ",,"+$110,778 (+16.2 %)"
"16144 128th Ave, Jamaica, NY 11434",Sold 10/15/2019,"$324,247 ",4 bds,2 ba,"1,198 sqft",Single Family,1945,1945,,,Attached Garage,"3,040 sqft",,"$323,974 ","$298,000 - $353,000","-$125,092 (-27.9 %)"
"226 Clifton Ave, Staten Island, NY 10305",Sold 10/15/2019,"$740,000 ",4 bds,3 ba,"2,068 sqft",Multi Family,1901,,Baseboard,Wall,4 spaces,,,"$739,602 ","$703,000 - $784,000","-$14,106 (-1.9 %)"
"19456 115th Dr, Queens, NY 11412",Sold 10/15/2019,"$728,000 ",4 bds,4 ba,"1,700 sqft",Single Family,1930,1930,,,Detached Garage,"5,998 sqft",,"$727,387 ","$669,000 - $793,000",-$462 (-0.1 %)
"1105 Bushwick Ave, Brooklyn, NY 11221",Sold 10/15/2019,"$690,000 ",4 bds,#NAME?,650 sqft,Single Family,1905,,,,,"1,132 sqft",Candidate for a community solar programSun Number™: 23.05,"$682,413 ","$648,000 - $717,000","-$5,057 (-0.7 %)"
"649 Eagle Ave, Bronx, NY 10455",Sold 10/15/2019,"$710,000 ",5 bds,2.5 ba,"3,060 sqft",Multi Family,2004,,Oil,,Attached Garage,,"Garbage:,Public,Hotwater:,Indirect Tank,Sewer Description:,Municipal,Great solar potentialSun Number™: 89.38","$715,705 ","$651,000 - $780,000","-$32,871 (-4.4 %)"
"813 Chestnut St, Bronx, NY 10467",Sold 10/15/2019,"$522,335 ",7 bds,3 ba,"2,640 sqft",Multi Family,1901,,,None,Attached Garage,,,"$488,465 ","$459,000 - $513,000","-$3,653 (-0.7 %)"
"6255 65th St, Flushing, NY 11379",Sold 10/15/2019,$1.08M,4 bds,2 ba,"2,560 sqft",Multi Family,1965,,,,Attached Garage,,,"$1,079,091 ","$993,000 - $1.18M","-$38,853 (-3.5 %)"
"47 Beechknoll Rd, Forest Hills, NY 11375",Sold 10/15/2019,$2.00M,5 bds,3 ba,"2,817 sqft",Single Family,1935,1935,,,Attached Garage,"4,600 sqft",Limited solar potentialSun Number™: 49.4,"$1,999,316 ",$1.84M - $2.18M,"+$17,746 (+0.9 %)"
